Text,Classificacao
"PM prende rapaz por vadiagem e uso de drogas no Centro de Raul Soares, MG https://t.co/XCNid3gxuD https://t.co/tY7l23Vrgx",Positivo
"Polícia apreende drogas e prende traficante em Santana do Paraíso, MG https://t.co/hSjtMlO3V3 https://t.co/NJQ1B3iFrN",Positivo
Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/0hQKWrUSTH https://t.co/An6gBRLaln,Positivo
Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/9YjpBZ7AtV,Positivo
Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/HFspFe35NF https://t.co/Mnrv9BBzvN,Positivo
Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/p7lDd7U9p5 https://t.co/MMHPh71Ec0,Positivo
Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/rt3l72AKLE,Positivo
Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/zaFV8eTM4d,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/0hDdidcTGP https://t.co/8LDdKaalPm,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/0hDdidcTGP https://t.co/ngzrl9XZ9V,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/3YcUVoEL6D https://t.co/BvR09YMk8V,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/4SNAs0jqkr https://t.co/ksYOvMoVxs,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/5GGcol65qz https://t.co/GB57LJbfNg,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/6rlVNo3w9x https://t.co/PZyz47SO5f,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/9ZcUwbLioQ https://t.co/uVXNEH3XZu,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/aYzZrjXSQm https://t.co/EltJ6BqK7C,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/iNDxGqE0IN https://t.co/9WnllJJ71N,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/iNDxGqE0IN https://t.co/mwR9dusFh7,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/JwwJU8xPRP https://t.co/fAsYbfNTso,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/xStJlHQxVR https://t.co/4fLqTFTsth,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de drogas. https://t.co/asNehD5Tjm,Positivo
Polícia Civil faz maior apreensão de drogas sintéticas da história | Tribuna de Minas https://t.co/jQpICQ4rGe via @tribunademinas,Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/4dk6dQmINn https://t.co/ZeGwcPCTIG",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/4HEntfbkCu https://t.co/H6jKNZHoNE",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/8MBHI71yAa https://t.co/UwbEGNFlky",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/CZBviIxPDf https://t.co/4rBdRs0Q4V",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/E15LWSMIQS https://t.co/XwLQzFlKdi",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/e4vQRxHXQh https://t.co/sR1OZ0bSYu",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/FMVraLj4yU https://t.co/9l4Xketx4V",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/pxehSEmK6Q https://t.co/4UpXv0hV1Y",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/sB4Brjwo8j https://t.co/QQ26BmeaEh",Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/x4C02EG5nQ https://t.co/Ri9Hf7iQ7t",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/4wNsWT3NHq https://t.co/fDJmAwnkXA",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/4wNsWT3NHq https://t.co/wxCLVOkZNa",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/I0CEQsrhM1 https://t.co/3wx5K8It6N",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/K7vGozHh0L https://t.co/Vv1qNvkUn9",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/p1advqZhdJ https://t.co/gScQzph3xP",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/ReykUtYXLI https://t.co/aTZTaAkdJv",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/RSrnJcsO6B https://t.co/euiXrA4OyD",Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/YZeyevQOvi https://t.co/q98IgVuosM",Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/1dF8hOTPQx https://t.co/30tlByhIsF,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/3P1CXH7guW https://t.co/hmSmHugbnf,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/4ykiumE2FF,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/9ez4NwAgj2 https://t.co/hw2w4Rk95v,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/BtB83Cqyql https://t.co/9mtqLvhBoX,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/DyfJeNhSik,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/EL1F4XLAmu,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/FxLQIYAu9v https://t.co/ELun0EEXpp,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/g6OVLoGYeA,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/Gvtva4SGQ2,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/H7ZiYxPqtS,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/jXbz4ViExK https://t.co/8HTKBLA5u9,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/kkz6I8kjsP #TimBeta,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/kPV3i3AdIn,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/L1oNWCv8o1,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/MPXXkx6Fqv https://t.co/ONwEXNMGXO,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/NewdfLaz73 https://t.co/kLrSFpt50k,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/PmAhKoQOB3,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/pSpaF8Pt1B,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/qfotbtxa3d #OperaçãoBetaLab https://t.co/yJk85zW0BX,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/R0XdtNJ8dx,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/S9HlIEIEUF,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/Tg0Tv4CHxn,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/VbW2VHjk7I,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/VKtJOQW3gS https://t.co/iiF4tzWN6T,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/wcGsyAkf8U https://t.co/631GBcTvfE,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/WGKiNilYP2 #G1,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/XJ4mUzkfxp https://t.co/Q9JiCscKox,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/XvvVZwsO40,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/z7FUa10SPP,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/ziPthKzWpe,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios: Esta foi a maior apreensão deste tipo em… https://t.co/5LnkkoOi7S,Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios: Esta foi a maior apreensão deste tipo em…… https://t.co/DF68aMQFSw,Positivo
"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/1pRU6niGie https://t.co/Av6voVzX28",Positivo
"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/GfyjQpPH4p https://t.co/sDfc19qZig",Positivo
"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/slXofWm6TU https://t.co/Fw2UyE1V8s",Positivo
"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/UYK8hMu6zr https://t.co/i13DkeReK7",Positivo
Polícia Militar apreende autor de tráfico de drogas em Ouro Preto-MG https://t.co/CA3LY7wcYB,Positivo
Polícia Militar apreende autor de tráfico de drogas em Ouro Preto-MG https://t.co/lQYXTgNDBz,Positivo
"Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro São Francisco, em... https://t.co/8M2NIcX93q",Positivo
"Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro São Francisco, em... https://t.co/diQOvvlhLL",Positivo
Polícia Militar prende autor de tráfico de drogas em Ouro Preto-MG https://t.co/FilVuY0OgX,Positivo
Polícia Militar prende três autores de roubo às margens da MG-050 em Mateus Leme https://t.co/I5Aq4NblvL,Positivo
"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/6CpOzu6AH5 https://t.co/uEkMQrP9Te",Positivo
"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/AVXjynUmtN https://t.co/4n9rhbBlA8",Positivo
"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/GhwzrynIKA https://t.co/Q0cKnvbfkn",Positivo
"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/ReP2ZDOGIn https://t.co/P3WNLtnSb8",Positivo
Polícia prende traficantes com drogas e armas em Minas Gerais https://t.co/FwANIoGXXC #CidadeAlerta RT @cidadealerta #BrasilPerigoso,Positivo
Polícia prende traficantes com drogas e armas em Minas Gerais https://t.co/N7RCRdSQuY #CidadeAlerta,Positivo
POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/D0qnzrANT5 https://t.co/fAiddEjIiu,Positivo
POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/fZR65r3UFl https://t.co/FciZU4IP9p,Positivo
POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/Ydn24BWYxp https://t.co/woZvIJ5qBP,Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/8L28GgNO8R https://t.co/bZIJ2afUcD",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/8nVafvW0xz https://t.co/2xz35TFvwl",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/8nVafvW0xz https://t.co/C97IKJMpvc",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/Bpd8ZGQtTV https://t.co/Lp4UZU59b7",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/D8mQRV9jxT https://t.co/J9P2DczAEk",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/D8mQRV9jxT https://t.co/uriVyblDTZ",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/dHlapvJi0m https://t.co/KfWkGiDrP1",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/gxu19lxT9u https://t.co/cu4jgBpnE9",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/JJWpLsUWoC https://t.co/7WVKJNCANe",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/sReh9qsarA https://t.co/jUYA8Dw25H",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/tQ8qCtd0tu https://t.co/KtVrOxYPxP",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/W5yD5G1Fj3 https://t.co/odYs7E57Km",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/YLUiO8uXYH https://t.co/OOyNNZONXw",Positivo
RT @CacoBrasil2: POLÍCIA FEDERAL prende um homem por tráfico internacional de drogas com 10kg de cocaína em aeroporto de MG https://t.co/8W…,Positivo
RT @CacoBrasil2: POLÍCIA FEDERAL prende um homem por tráfico internacional de drogas com 10kg de cocaína em aeroporto de MG https://t.co/8W…,Positivo
RT @cidadealerta: Polícia prende traficantes com drogas e armas em Minas Gerais https://t.co/N7RCRdSQuY #CidadeAlerta,Positivo
RT @cidadealerta: Polícia prende traficantes com drogas e armas em Minas Gerais https://t.co/N7RCRdSQuY #CidadeAlerta,Positivo
"RT @G1GrandeMinas: Cães encontram drogas escondidas em tijolo e britas, em Montes Claros https://t.co/El6mWWYpuJ",Positivo
RT @gurgeldani: OBSERVATÓRIO leva projeto de segurança no trânsito a Paracatu (MG) - OBSERVATÓRIO https://t.co/Hp4LuvCHVf,Positivo
"RT @Hugotim1: #timbeta #globo Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/2v7F40SxUB #OperacaoBetaLa…",Positivo
RT @Hugotim1: #timbeta #globo Homem é preso e confessa roubo a farmácia em Montes Claros https://t.co/Zp4I49i9Gg #OperacaoBetaLab #Sigodevo…,Positivo
RT @Hugotim1: #timbeta #globo Homem é preso e confessa roubo a farmácia em Montes Claros https://t.co/Zp4I49i9Gg #OperacaoBetaLab #Sigodevo…,Positivo
RT @Hugotim1: #timbeta #globo PM apreende maconha e celular em presídio de Coronel Fabriciano https://t.co/d4zEB4eQTm #OperacaoBetaLab #Sig…,Positivo
RT @iuripohl: Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/pOBP3PH37t #TimBeta,Positivo
RT @jornalhojeemdia: Exército em Minas envia tropas para reforço da segurança no Espírito Santo https://t.co/ZMiWgnGdr9 https://t.co/Bec4OO…,Positivo
RT @jornalvozativa: Menor de idade é apreendido pela Polícia Militar por tráfico de drogas em Ouro Preto-MG https://t.co/Uo9ngRQ1yw,Positivo
RT @jornalvozativa: Polícia Militar apreende autor de tráfico de drogas em Ouro Preto-MG https://t.co/CA3LY7wcYB,Positivo
"RT @jornalvozativa: Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro São Francisco, em... htt…",Positivo
RT @KellyKaroll: Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/qfotbtxa3d #OperaçãoBetaLab https://…,Positivo
"RT @Kira_Zavodny: Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/UYK8hMu6zr https://t.co/i13DkeReK7",Positivo
"RT @Kira_Zavodny: Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/UYK8hMu6zr https://t.co/i13DkeReK7",Positivo
RT @Mireya_Cova: Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/iNDxGqE0IN https:…,Positivo
"RT @Petrina_Forshey: Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/1pRU6niGie https://t.co/Av6voVzX28",Positivo
RT @pmmg190: @PMMG190 - Apreensão de drogas no Bairro São Jorge https://t.co/0u7ped8W63,Positivo
RT @pmmg190: @PMMG190 - Belo Horizonte - Grande apreensão de drogas é feita no Aglomerado da Serra https://t.co/wU4gNcfEtu,Positivo
RT @pmmg190: @PMMG190 - Belo Horizonte - Grande apreensão de drogas é feita no Aglomerado da Serra https://t.co/wU4gNcfEtu,Positivo
RT @pmmg190: @PMMG190 - São José da Lapa - PM evita mais um furto a residência https://t.co/OJLRt18r2N,Positivo
RT @pmmg190: @PMMG190 - Sete Lagoas - PM prende autores de roubo  https://t.co/xElkC8dQng,Positivo
"RT @Timothy_Blenman: Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/GfyjQpPH4p https://t.co/sDfc19qZig",Positivo
RT @USA_OPP: Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/0hDdidcTGP https://t.…,Positivo
Suspeito de tráfico de drogas é preso em Patos de Minas https://t.co/3ATAgCu8Ct #PMMG #AgenciaAMIRTdeNoticias,Positivo
Três adolescentes são apreendidos por tráfico de drogas em Ipatinga #G1 https://t.co/lOkC7wOqrm,Positivo
Três adolescentes são apreendidos por tráfico de drogas em Ipatinga https://t.co/qqU4Rc5wjm,Positivo
Três homens são presos por suspeita de roubo a carga em Santa Luzia https://t.co/NKudg9z9Ln https://t.co/LH4uuiS4pE,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia  https://t.co/MVdKkXy8Lk,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia  https://t.co/NjNnjoAbgt,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia  https://t.co/NjNnjoAbgt,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia https://t.co/1pNKiswh2W Se gostou dê RT!! https://t.co/vs8Vq492GL,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia https://t.co/b8DRodJRuT https://t.co/TxoV9OSzCq,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia https://t.co/DVFlTJiwz8 https://t.co/mRidZSLjrI,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia https://t.co/e5mWHNkcms #timbeta #sdv https://t.co/dIx1t0oPip,Positivo
